144,4096
144,4225
144,4356
144,4489
144,4624
144,4761
144,4900
144,5041
144,5184
144,5329
144,5476
144,5625
144,5776
144,5929
144,6084
144,6241
144,6400
144,6561
144,6724
144,6889
144,7056
144,7225
144,7396
144,7569
144,7744
144,7921
144,8100
144,8281
144,8464
144,8649
144,8836
144,9025
144,9216
144,9409
144,9604
144,9801
144,10000
169,196
169,225
169,256
169,289
169,324
169,361
169,400
169,441
169,484
169,529
169,576
169,625
169,676
169,729
169,784
169,841
169,900
169,961
169,1024
169,1089
169,1156
169,1225
169,1296
169,1369
169,1444
169,1521
169,1600
169,1681
169,1764
169,1849
169,1936
169,2025
169,2116
169,2209
169,2304
169,2401
169,2500
169,2601
169,2704
169,2809
169,2916
169,3025
169,3136
169,3249
169,3364
169,3481
169,3600
169,3721
169,3844
169,3969
169,4096
169,4225
169,4356
169,4489
169,4624
169,4761
169,4900
169,5041
169,5184
169,5329
169,5476
169,5625
169,5776
169,5929
169,6084
169,6241
169,6400
169,6561
169,6724
169,6889
169,7056
169,7225
169,7396
169,7569
169,7744
169,7921
169,8100
169,8281
169,8464
169,8649
169,8836
169,9025
169,9216
169,9409
169,9604
169,9801
169,10000
196,225
196,256
196,289
196,324
196,361
196,400
196,441
196,484
196,529
196,576
196,625
196,676
196,729
196,784
196,841
196,900
196,961
196,1024
196,1089
196,1156
196,1225
196,1296
196,1369
196,1444
196,1521
196,1600
196,1681
196,1764
196,1849
196,1936
196,2025
196,2116
196,2209
196,2304
196,2401
196,2500
196,2601
196,2704
196,2809
196,2916
196,3025
196,3136
196,3249
196,3364
196,3481
196,3600
196,3721
196,3844
196,3969
196,4096
196,4225
196,4356
196,4489
196,4624
196,4761
196,4900
196,5041
196,5184
196,5329
196,5476
196,5625
196,5776
196,5929
196,6084
196,6241
196,6400
196,6561
196,6724
196,6889
196,7056
196,7225
196,7396
196,7569
196,7744
196,7921
196,8100
196,8281
196,8464
196,8649
196,8836
196,9025
196,9216
196,9409
196,9604
196,9801
196,10000
225,256
225,289
225,324
225,361
225,400
225,441
225,484
225,529
225,576
225,625
225,676
225,729
225,784
225,841
225,900
225,961
225,1024
225,1089
225,1156
225,1225
225,1296
225,1369
225,1444
225,1521
225,1600
225,1681
225,1764
225,1849
225,1936
225,2025
225,2116
225,2209
225,2304
225,2401
225,2500
225,2601
225,2704
225,2809
225,2916
225,3025
225,3136
225,3249
225,3364
225,3481
225,3600
225,3721
225,3844
225,3969
225,4096
225,4225
225,4356
225,4489
225,4624
225,4761
225,4900
225,5041
225,5184
225,5329
225,5476
225,5625
225,5776
225,5929
225,6084
225,6241
225,6400
225,6561
225,6724
225,6889
225,7056
225,7225
225,7396
225,7569
225,7744
225,7921
225,8100
225,8281
225,8464
225,8649
225,8836
225,9025
225,9216
225,9409
225,9604
225,9801
225,10000
256,289
256,324
256,361
256,400
256,441
256,484
256,529
256,576
256,625
256,676
256,729
256,784
256,841
256,900
256,961
256,1024
256,1089
256,1156
256,1225
256,1296
256,1369
256,1444
256,1521
256,1600
256,1681
256,1764
256,1849
256,1936
256,2025
256,2116
256,2209
256,2304
256,2401
256,2500
256,2601
256,2704
256,2809
256,2916
256,3025
256,3136
256,3249
256,3364
256,3481
256,3600
256,3721
256,3844
256,3969
256,4096
256,4225
256,4356
256,4489
256,4624
256,4761
256,4900
256,5041
256,5184
256,5329
256,5476
256,5625
256,5776
256,5929
256,6084
256,6241
256,6400
256,6561
256,6724
256,6889
256,7056
256,7225
256,7396
256,7569
256,7744
256,7921
256,8100
256,8281
256,8464
256,8649
256,8836
256,9025
256,9216
256,9409
256,9604
256,9801
256,10000
289,324
289,361
289,400
289,441
289,484
289,529
289,576
289,625
289,676
289,729
289,784
289,841
289,900
289,961
289,1024
289,1089
289,1156
289,1225
289,1296
289,1369
289,1444
289,1521
289,1600
289,1681
289,1764
289,1849
289,1936
289,2025
289,2116
289,2209
289,2304
289,2401
289,2500
289,2601
289,2704
289,2809
289,2916
289,3025
289,3136
289,3249
289,3364
289,3481
289,3600
289,3721
289,3844
289,3969
289,4096
289,4225
289,4356
289,4489
289,4624
289,4761
289,4900
289,5041
289,5184
289,5329
289,5476
289,5625
289,5776
289,5929
289,6084
289,6241
289,6400
289,6561
289,6724
289,6889
289,7056
289,7225
289,7396
289,7569
289,7744
289,7921
289,8100
289,8281
289,8464
289,8649
289,8836
289,9025
289,9216
289,9409
289,9604
289,9801
289,10000
324,361
324,400
324,441
324,484
324,529
324,576
324,625
324,676
324,729
324,784
324,841
324,900
324,961
324,1024
324,1089
324,1156
324,1225
324,1296
324,1369
324,1444
324,1521
324,1600
324,1681
324,1764
324,1849
324,1936
324,2025
324,2116
324,2209
324,2304
324,2401
324,2500
324,2601
324,2704
324,2809
324,2916
324,3025
324,3136
324,3249
324,3364
324,3481
324,3600
324,3721
324,3844
324,3969
324,4096
324,4225
324,4356
324,4489
324,4624
324,4761
324,4900
324,5041
324,5184
324,5329
324,5476
324,5625
324,5776
324,5929
324,6084
324,6241
324,6400
324,6561
324,6724
324,6889
324,7056
324,7225
324,7396
324,7569
324,7744
324,7921
324,8100
324,8281
324,8464
324,8649
324,8836
324,9025
324,9216
324,9409
324,9604
324,9801
324,10000
361,400
361,441
361,484
361,529
361,576
361,625
361,676
361,729
361,784
361,841
361,900
361,961
361,1024
361,1089
361,1156
361,1225
361,1296
361,1369
361,1444
361,1521
361,1600
361,1681
361,1764
361,1849
361,1936
361,2025
361,2116
361,2209
361,2304
361,2401
361,2500
361,2601
361,2704
361,2809
361,2916
361,3025
361,3136
361,3249
361,3364
361,3481
361,3600
361,3721
361,3844
361,3969
361,4096
361,4225
361,4356
361,4489
361,4624
361,4761
361,4900
361,5041
361,5184
361,5329
361,5476
361,5625
361,5776
361,5929
361,6084
361,6241
361,6400
361,6561
361,6724
361,6889
361,7056
361,7225
361,7396
361,7569
361,7744
361,7921
361,8100
361,8281
361,8464
361,8649
361,8836
361,9025
361,9216
361,9409
361,9604
361,9801
361,10000
400,441
400,484
400,529
400,576
400,625
400,676
400,729
400,784
400,841
400,900
400,961
400,1024
400,1089
400,1156
400,1225
400,1296
400,1369
400,1444
400,1521
400,1600
400,1681
400,1764
400,1849
400,1936
400,2025
400,2116
400,2209
400,2304
400,2401
400,2500
400,2601
400,2704
400,2809
400,2916
400,3025
400,3136
400,3249
400,3364
400,3481
400,3600
400,3721
400,3844
400,3969
400,4096
400,4225
400,4356
400,4489
400,4624
400,4761
400,4900
400,5041
400,5184
400,5329
400,5476
400,5625
400,5776
400,5929
400,6084
400,6241
400,6400
400,6561
400,6724
400,6889
400,7056
400,7225
400,7396
400,7569
400,7744
400,7921
400,8100
400,8281
400,8464
400,8649
400,8836
400,9025
400,9216
400,9409
400,9604
400,9801
400,10000
441,484
441,529
441,576
441,625
441,676
441,729
441,784
441,841
441,900
441,961
441,1024
441,1089
441,1156
441,1225
441,1296
441,1369
441,1444
441,1521
441,1600
441,1681
441,1764
441,1849
441,1936
441,2025
441,2116
441,2209
441,2304
441,2401
441,2500
441,2601
441,2704
441,2809
441,2916
441,3025
441,3136
441,3249
441,3364
441,3481
441,3600
441,3721
441,3844
441,3969
441,4096
441,4225
441,4356
441,4489
441,4624
441,4761
441,4900
441,5041
441,5184
441,5329
441,5476
441,5625
441,5776
441,5929
441,6084
441,6241
441,6400
441,6561
441,6724
441,6889
441,7056
441,7225
441,7396
441,7569
441,7744
441,7921
441,8100
441,8281
441,8464
441,8649
441,8836
441,9025
441,9216
441,9409
441,9604
441,9801
441,10000
484,529
484,576
484,625
484,676
484,729
484,784
484,841
484,900
484,961
484,1024
484,1089
484,1156
484,1225
484,1296
484,1369
484,1444
484,1521
484,1600
484,1681
484,1764
484,1849
484,1936
484,2025
484,2116
484,2209
484,2304
484,2401
484,2500
484,2601
484,2704
484,2809
484,2916
484,3025
484,3136
484,3249
484,3364
484,3481
484,3600
484,3721
484,3844
484,3969
484,4096
484,4225
484,4356
484,4489
484,4624
484,4761
484,4900
484,5041
484,5184
484,5329
484,5476
484,5625
484,5776
484,5929
484,6084
484,6241
484,6400
484,6561
484,6724
484,6889
484,7056
484,7225
484,7396
484,7569
484,7744
484,7921
484,8100
484,8281
484,8464
484,8649
484,8836
484,9025
484,9216
484,9409
484,9604
484,9801
484,10000
529,576
529,625
529,676
529,729
529,784
529,841
529,900
529,961
529,1024
529,1089
529,1156
529,1225
529,1296
529,1369
529,1444
529,1521
529,1600
529,1681
529,1764
529,1849
529,1936
529,2025
529,2116
529,2209
529,2304
529,2401
529,2500
529,2601
529,2704
529,2809
529,2916
529,3025
529,3136
529,3249
529,3364
529,3481
529,3600
529,3721
529,3844
529,3969
529,4096
529,4225
529,4356
529,4489
529,4624
529,4761
529,4900
529,5041
529,5184
529,5329
529,5476
529,5625
529,5776
529,5929
529,6084
529,6241
529,6400
529,6561
529,6724
529,6889
529,7056
529,7225
529,7396
529,7569
529,7744
529,7921
529,8100
529,8281
529,8464
529,8649
529,8836
529,9025
529,9216
529,9409
529,9604
529,9801
529,10000
576,625
576,676
576,729
576,784
576,841
576,900
576,961
576,1024
576,1089
576,1156
576,1225
576,1296
576,1369
576,1444
576,1521
576,1600
576,1681
576,1764
576,1849
576,1936
576,2025
576,2116
576,2209
576,2304
576,2401
576,2500
576,2601
576,2704
576,2809
576,2916
576,3025
576,3136
576,3249
576,3364
576,3481
576,3600
576,3721
576,3844
576,3969
576,4096
576,4225
576,4356
576,4489
576,4624
576,4761
576,4900
576,5041
576,5184
576,5329
576,5476
576,5625
576,5776
576,5929
576,6084
576,6241
576,6400
576,6561
576,6724
576,6889
576,7056
576,7225
576,7396
576,7569
576,7744
576,7921
576,8100
576,8281
576,8464
576,8649
576,8836
576,9025
576,9216
576,9409
576,9604
576,9801
576,10000
625,676
625,729
625,784
625,841
625,900
625,961
625,1024
625,1089
625,1156
625,1225
625,1296
625,1369
625,1444
625,1521
625,1600
625,1681
625,1764
625,1849
625,1936
625,2025
625,2116
625,2209
625,2304
625,2401
625,2500
625,2601
625,2704
625,2809
625,2916
625,3025
625,3136
625,3249
625,3364
625,3481
625,3600
625,3721
625,3844
625,3969
625,4096
625,4225
625,4356
625,4489
625,4624
625,4761
625,4900
625,5041
625,5184
625,5329
625,5476
625,5625
625,5776
625,5929
625,6084
625,6241
625,6400
625,6561
625,6724
625,6889
625,7056
625,7225
625,7396
625,7569
625,7744
625,7921
625,8100
625,8281
625,8464
625,8649
625,8836
625,9025
625,9216
625,9409
625,9604
625,9801
625,10000
676,729
676,784
676,841
676,900
676,961
676,1024
676,1089
676,1156
676,1225
676,1296
676,1369
676,1444
676,1521
676,1600
676,1681
676,1764
676,1849
676,1936
676,2025
676,2116
676,2209
676,2304
676,2401
676,2500
676,2601
676,2704
676,2809
676,2916
676,3025
676,3136
676,3249
676,3364
676,3481
676,3600
676,3721
676,3844
676,3969
676,4096
676,4225
676,4356
676,4489
676,4624
676,4761
676,4900
676,5041
676,5184
676,5329
676,5476
676,5625
676,5776
676,5929
676,6084
676,6241
676,6400
676,6561
676,6724
676,6889
676,7056
676,7225
676,7396
676,7569
676,7744
676,7921
676,8100
676,8281
676,8464
676,8649
676,8836
676,9025
676,9216
676,9409
676,9604
676,9801
676,10000
729,784
729,841
729,900
729,961
729,1024
729,1089
729,1156
729,1225
729,1296
729,1369
729,1444
729,1521
729,1600
729,1681
729,1764
729,1849
729,1936
729,2025
729,2116
729,2209
729,2304
729,2401
729,2500
729,2601
729,2704
729,2809
729,2916
729,3025
729,3136
729,3249
729,3364
729,3481
729,3600
729,3721
729,3844
729,3969
729,4096
729,4225
729,4356
729,4489
729,4624
729,4761
729,4900
729,5041
729,5184
729,5329
729,5476
729,5625
729,5776
729,5929
729,6084
729,6241
729,6400
729,6561
729,6724
729,6889
729,7056
729,7225
729,7396
729,7569
729,7744
729,7921
729,8100
729,8281
729,8464
729,8649
729,8836
729,9025
729,9216
729,9409
729,9604
729,9801
729,10000
784,841
784,900
784,961
784,1024
784,1089
784,1156
784,1225
784,1296
784,1369
784,1444
784,1521
784,1600
784,1681
784,1764
784,1849
784,1936
784,2025
784,2116
784,2209
784,2304
784,2401
784,2500
784,2601
784,2704
784,2809
784,2916
784,3025
784,3136
784,3249
784,3364
784,3481
784,3600
784,3721
784,3844
784,3969
784,4096
784,4225
784,4356
784,4489
784,4624
784,4761
784,4900
784,5041
784,5184
784,5329
784,5476
784,5625
784,5776
784,5929
784,6084
784,6241
784,6400
784,6561
784,6724
784,6889
784,7056
784,7225
784,7396
784,7569
784,7744
784,7921
784,8100
784,8281
784,8464
784,8649
784,8836
784,9025
784,9216
784,9409
784,9604
784,9801
784,10000
841,900
841,961
841,1024
841,1089
841,1156
841,1225
841,1296
841,1369
841,1444
841,1521
841,1600
841,1681
841,1764
841,1849
841,1936
841,2025
841,2116
841,2209
841,2304
841,2401
841,2500
841,2601
841,2704
841,2809
841,2916
841,3025
841,3136
841,3249
841,3364
841,3481
841,3600
841,3721
841,3844
841,3969
841,4096
841,4225
841,4356
841,4489
841,4624
841,4761
841,4900
841,5041
841,5184
841,5329
841,5476
841,5625
841,5776
841,5929
841,6084
841,6241
841,6400
841,6561
841,6724
841,6889
841,7056
841,7225
841,7396
841,7569
841,7744
841,7921
841,8100
841,8281
841,8464
841,8649
841,8836
841,9025
841,9216
841,9409
841,9604
841,9801
841,10000
900,961
900,1024
900,1089
900,1156
900,1225
900,1296
900,1369
900,1444
900,1521
900,1600
900,1681
900,1764
900,1849
900,1936
900,2025
900,2116
900,2209
900,2304
900,2401
900,2500
900,2601
900,2704
900,2809
900,2916
900,3025
900,3136
900,3249
900,3364
900,3481
900,3600
900,3721
900,3844
900,3969
900,4096
900,4225
900,4356
900,4489
900,4624
900,4761
900,4900
900,5041
900,5184
900,5329
900,5476
900,5625
900,5776
900,5929
900,6084
900,6241
900,6400
900,6561
900,6724
900,6889
900,7056
900,7225
900,7396
900,7569
900,7744
900,7921
900,8100
900,8281
900,8464
900,8649
900,8836
900,9025
900,9216
900,9409
900,9604
900,9801
900,10000
961,1024
961,1089
961,1156
961,1225
961,1296
961,1369
961,1444
961,1521
961,1600
961,1681
961,1764
961,1849
961,1936
961,2025
961,2116
961,2209
961,2304
961,2401
961,2500
961,2601
961,2704
961,2809
961,2916
961,3025
961,3136
961,3249
961,3364
961,3481
961,3600
961,3721
961,3844
961,3969
961,4096
961,4225
961,4356
961,4489
961,4624
961,4761
961,4900
961,5041
961,5184
961,5329
961,5476
961,5625
961,5776
961,5929
961,6084
961,6241
961,6400
961,6561
961,6724
961,6889
961,7056
961,7225
961,7396
961,7569
961,7744
961,7921
961,8100
961,8281
961,8464
961,8649
961,8836
961,9025
961,9216
961,9409
961,9604
961,9801
961,10000
1024,1089
1024,1156
1024,1225
1024,1296
1024,1369
1024,1444
1024,1521
1024,1600
1024,1681
1024,1764
1024,1849
1024,1936
1024,2025
1024,2116
1024,2209
1024,2304
1024,2401
1024,2500
1024,2601
1024,2704
1024,2809
1024,2916
1024,3025
1024,3136
1024,3249
1024,3364
1024,3481
1024,3600
1024,3721
1024,3844
1024,3969
1024,4096
1024,4225
1024,4356
1024,4489
1024,4624
1024,4761
1024,4900
1024,5041
1024,5184
1024,5329
1024,5476
1024,5625
1024,5776
1024,5929
1024,6084
1024,6241
1024,6400
1024,6561
1024,6724
1024,6889
1024,7056
1024,7225
1024,7396
1024,7569
1024,7744
1024,7921
1024,8100
1024,8281
1024,8464
1024,8649
1024,8836
1024,9025
1024,9216
1024,9409
1024,9604
1024,9801
1024,10000
1089,1156
1089,1225
1089,1296
1089,1369
1089,1444
1089,1521
1089,1600
1089,1681
1089,1764
1089,1849
1089,1936
1089,2025
1089,2116
1089,2209
1089,2304
1089,2401
1089,2500
1089,2601
1089,2704
1089,2809
1089,2916
1089,3025
1089,3136
1089,3249
1089,3364
1089,3481
1089,3600
1089,3721
1089,3844
1089,3969
1089,4096
1089,4225
1089,4356
1089,4489
1089,4624
1089,4761
1089,4900
1089,5041
1089,5184
1089,5329
1089,5476
1089,5625
1089,5776
1089,5929
1089,6084
1089,6241
1089,6400
1089,6561
1089,6724
1089,6889
1089,7056
1089,7225
1089,7396
1089,7569
1089,7744
1089,7921
1089,8100
1089,8281
1089,8464
1089,8649
1089,8836
1089,9025
1089,9216
1089,9409
1089,9604
1089,9801
1089,10000
1156,1225
1156,1296
1156,1369
1156,1444
1156,1521
1156,1600
1156,1681
1156,1764
1156,1849
1156,1936
1156,2025
1156,2116
1156,2209
1156,2304
1156,2401
1156,2500
1156,2601
1156,2704
1156,2809
1156,2916
1156,3025
1156,3136
1156,3249
1156,3364
1156,3481
1156,3600
1156,3721
1156,3844
1156,3969
1156,4096
1156,4225
1156,4356
1156,4489
1156,4624
1156,4761
1156,4900
1156,5041
1156,5184
1156,5329
1156,5476
1156,5625
1156,5776
1156,5929
1156,6084
1156,6241
1156,6400
1156,6561
1156,6724
1156,6889
1156,7056
1156,7225
1156,7396
1156,7569
1156,7744
1156,7921
1156,8100
1156,8281
1156,8464
1156,8649
1156,8836
1156,9025
1156,9216
1156,9409
1156,9604
1156,9801
1156,10000
1225,1296
1225,1369
1225,1444
1225,1521
1225,1600
1225,1681
1225,1764
1225,1849
1225,1936
1225,2025
1225,2116
1225,2209
1225,2304
1225,2401
1225,2500
1225,2601
1225,2704
1225,2809
1225,2916
1225,3025
1225,3136
1225,3249
1225,3364
1225,3481
1225,3600
1225,3721
1225,3844
1225,3969
1225,4096
1225,4225
1225,4356
1225,4489
1225,4624
1225,4761
1225,4900
1225,5041
1225,5184
1225,5329
1225,5476
